fuelType,rating,location.city,location.country,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year
GASOLINE,4.93,Austin,US,TX,4742782,99,Mercedes-Benz,Metris,minivan,2018
,5,Austin,US,TX,1432343,110,Jeep,Wrangler Unlimited,suv,2020
GASOLINE,5,Austin,US,TX,13619893,90,Audi,A6,car,2018
GASOLINE,5,Austin,US,TX,2693957,55,Dodge,Challenger,car,2015
GASOLINE,5,Austin,US,TX,1735989,65,Jeep,Wrangler,suv,2013
GASOLINE,4.84,Austin,US,TX,8642074,45,Hyundai,Genesis,car,2013
GASOLINE,5,Buda,US,TX,14324204,43,Lexus,GS 350,car,2013
GASOLINE,5,Austin,US,TX,1323619,75,Ford,Escape,suv,2015
GASOLINE,5,Liberty Hill,US,TX,6123565,31,Mitsubishi,Eclipse Cross,suv,2019
GASOLINE,5,Leander,US,TX,10817313,49,Jeep,Wrangler,suv,2020
GASOLINE,5,Austin,US,TX,4022601,175,Mercedes-benz,C-Class,car,2019
GASOLINE,4.5,Austin,US,TX,9859133,65,Nissan,Rogue,suv,2019
GASOLINE,5,Waco,US,TX,10135745,150,Chevrolet,Suburban,suv,2017
GASOLINE,5,Cedar Park,US,TX,5128958,58,Chevrolet,Suburban,suv,2012
ELECTRIC,,Austin,US,TX,10486401,369,Audi,E-Tron,suv,2019
GASOLINE,5,Austin,US,TX,13078780,55,Infiniti,QX60,suv,2020
GASOLINE,5,Cedar Park,US,TX,1351290,65,Honda,Pilot,suv,2019
GASOLINE,5,Austin,US,TX,10373750,85,GMC,Yukon,suv,2012
GASOLINE,4.98,Austin,US,TX,7107554,39,Audi,A4,car,2016
GASOLINE,5,Cedar Park,US,TX,1351290,65,Honda,Odyssey,minivan,2020
GASOLINE,5,Dripping Springs,US,TX,856042,99,Jeep,Wrangler,suv,2018
GASOLINE,5,Austin,US,TX,1031296,45,Hyundai,Santa Fe,suv,2013
GASOLINE,4.98,Austin,US,TX,4022601,113,Toyota,Supra,car,2020
GASOLINE,5,Austin,US,TX,11067767,90,Cadillac,CTS Coupe,car,2011
GASOLINE,5,Austin,US,TX,3143655,99,Toyota,Tacoma,truck,2018
GASOLINE,5,Austin,US,TX,10323824,65,GMC,Acadia,suv,2015
GASOLINE,5,Austin,US,TX,526216,69,Toyota,Highlander,suv,2019
GASOLINE,5,Austin,US,TX,526216,69,Toyota,Highlander,suv,2019
GASOLINE,5,Austin,US,TX,4722830,84,Jeep,Wrangler,suv,2017
GASOLINE,5,Austin,US,TX,10253567,85,Jeep,Wrangler,suv,2015
GASOLINE,5,Pflugerville,US,TX,4879293,89,Audi,A5,car,2018
GASOLINE,4.75,Austin,US,TX,2885282,88,Jeep,Wrangler,suv,2016
GASOLINE,,Austin,US,TX,2451165,175,Lincoln,Navigator,suv,2015
GASOLINE,5,Austin,US,TX,14436588,90,Chevrolet,Tahoe,suv,2011
GASOLINE,5,Austin,US,TX,11179653,65,Lexus,NX 200t,suv,2015
GASOLINE,,Austin,US,TX,527562,149,Land Rover,Range Rover Sport,suv,2018
GASOLINE,5,Austin,US,TX,2474094,150,BMW,5 Series,car,2012
GASOLINE,4.88,Austin,US,TX,11676918,34,Subaru,Impreza,car,2012
GASOLINE,5,Austin,US,TX,526216,49,Toyota,Camry,car,2020
GASOLINE,4.92,Austin,US,TX,526216,44,Toyota,Camry,car,2017
GASOLINE,5,Austin,US,TX,4022601,65,Infiniti,QX60,suv,2020
GASOLINE,4.8,Austin,US,TX,4022601,42,Honda,Accord Sedan,car,2019
GASOLINE,4.6,Austin,US,TX,13078780,42,Toyota,Camry,car,2020
GASOLINE,4.98,Austin,US,TX,3143655,44,Honda,Civic Sedan,car,2019
HYBRID,5,Austin,US,TX,13184353,62,Lexus,CT 200h,car,2015
GASOLINE,,Lakeway,US,TX,1533794,30,Hyundai,Sonata,car,2020
GASOLINE,5,Cedar Park,US,TX,5128958,32,Toyota,Camry,car,2015
GASOLINE,5,Lakeway,US,TX,3037579,45,MINI,Convertible,car,2018
HYBRID,5,Austin,US,TX,11676918,36,Toyota,Prius,car,2013
GASOLINE,4.97,Austin,US,TX,11676918,31,Subaru,Impreza,car,2009
GASOLINE,,Austin,US,TX,8153568,57,Mazda,Mazda6,car,2019
GASOLINE,,Austin,US,TX,45702,40,Mazda,CX-5,suv,2014
GASOLINE,5,Austin,US,TX,10701860,42,Hyundai,Sonata,car,2015
GASOLINE,5,Austin,US,TX,656440,49,Toyota,Sienna,minivan,2012
GASOLINE,5,Austin,US,TX,1854243,49,MINI,Hardtop 2 Door,car,2017
GASOLINE,5,Kyle,US,TX,4303241,52,Hyundai,Elantra,car,2017
GASOLINE,5,Austin,US,TX,4022601,45,Infiniti,Q50,car,2019
GASOLINE,5,Austin,US,TX,2064076,38,Lexus,RX 350,suv,2014
GASOLINE,5,Kyle,US,TX,4303241,52,Nissan,Sentra,car,2015
GASOLINE,4.84,Cedar Park,US,TX,5128958,30,Honda,HR-V,suv,2019
GASOLINE,5,Austin,US,TX,8693408,33,Honda,Civic,car,2016
GASOLINE,5,Kyle,US,TX,4303241,52,Kia,Rio,car,2019
GASOLINE,5,Austin,US,TX,10701860,36,Nissan,Sentra,car,2018
GASOLINE,5,Austin,US,TX,2885282,31,Nissan,Frontier,truck,2015
GASOLINE,4.71,Austin,US,TX,2064076,35,Ford,F-150,truck,2014
GASOLINE,5,Austin,US,TX,1607310,32,Volvo,S40,car,2011
HYBRID,4.91,Round Rock,US,TX,1821967,35,Kia,Optima Hybrid,car,2018
GASOLINE,4.97,Austin,US,TX,2064076,29,Lexus,ES 330,car,2006
GASOLINE,4.94,Austin,US,TX,656440,30,Toyota,Corolla,car,2018
GASOLINE,5,Austin,US,TX,2885282,37,Toyota,Camry,car,2009
HYBRID,5,Austin,US,TX,2064076,30,Toyota,Prius,car,2015
GASOLINE,4.9,Austin,US,TX,8693408,30,Toyota,Corolla,car,2017
HYBRID,4.96,Austin,US,TX,2064076,27,Toyota,Prius c,car,2012
GASOLINE,4.86,Austin,US,TX,2885282,31,Volkswagen,Jetta,car,2013
HYBRID,5,Austin,US,TX,10253567,29,Toyota,Prius c,car,2015
GASOLINE,4.97,Austin,US,TX,10253567,28,Honda,Civic,car,2014
GASOLINE,4.64,Austin,US,TX,2064076,27,Toyota,Camry,car,2011
GASOLINE,,Austin,US,TX,2064076,28,Toyota,RAV4,suv,2011
GASOLINE,4.79,Austin,US,TX,2064076,26,Toyota,RAV4,suv,2012
GASOLINE,5,Austin,US,TX,10253567,25,Honda,Fit,car,2011
GASOLINE,4.89,Austin,US,TX,2064076,22,Toyota,Corolla,car,2007
GASOLINE,4.78,Austin,US,TX,10253567,24,Honda,Fit,car,2008
GASOLINE,4.92,Austin,US,TX,656440,24,Toyota,Corolla,car,2006
GASOLINE,5,Arden,US,NC,14968053,99,Ford,Mustang,car,2019
ELECTRIC,,Barnardsville,US,NC,14788580,229,Tesla,Model S,car,2014
HYBRID,5,Asheville,US,NC,187736,42,Kia,Niro,suv,2017
GASOLINE,5,Asheville,US,NC,1885413,57,Dodge,Grand Caravan,minivan,2017
GASOLINE,4.96,Black Mountain,US,NC,10027724,68,Jeep,Cherokee,suv,2017
GASOLINE,5,Arden,US,NC,14968053,99,Jeep,Wrangler,suv,2018
GASOLINE,,Arden,US,NC,6442535,80,Ford,Transit Wagon,van,2018
GASOLINE,5,Whittier,US,NC,6607832,229,Polaris,Slingshot,car,2020
GASOLINE,5,Asheville,US,NC,10681742,300,Ford,mustang,car,1968
GASOLINE,5,Columbus,US,NC,13158307,65,Chevrolet,Colorado,truck,2015
GASOLINE,5,Asheville,US,NC,10681742,450,Ford,Shelby AC Cobra,car,1965
,,Asheville,US,NC,3422524,700,Rolls Royce,Silver Shadow,car,1976
GASOLINE,5,Bristol,US,CT,9132914,64,Lexus,RX 350,suv,2010
GASOLINE,4.9,Windsor,US,CT,1424132,152,Chevrolet,Corvette Stingray,car,2014
ELECTRIC,5,Vernon,US,CT,8566114,199,Tesla,Model 3,car,2018
GASOLINE,,Springfield,US,MA,548476,150,Audi,A5,car,2018
GASOLINE,4.92,Glastonbury,US,CT,4722061,69,Mercedes-Benz,E-Class,car,2011
GASOLINE,5,Vernon,US,CT,8566114,99,Toyota,Tundra,truck,2015
HYBRID,4.95,Glastonbury,US,CT,4722061,59,Toyota,Prius v,car,2015
GASOLINE,4.92,Wallingford,US,CT,9995451,90,Jaguar,XE,car,2018
HYBRID,4.98,Vernon,US,CT,8566114,34,Toyota,Prius,car,2010
GASOLINE,5,Cromwell,US,CT,1581963,999,Lamborghini,Gallardo,car,2007
HYBRID,4.97,Vernon,US,CT,8566114,31,Toyota,Prius,car,2010
GASOLINE,5,Windsor,US,CT,1424132,78,Jeep,Wrangler Unlimited,suv,2019
GASOLINE,5,New Britain,US,CT,897554,49,Hyundai,Sonata,car,2017
GASOLINE,5,Wallingford,US,CT,9995451,400,Land Rover,Range Rover,suv,2019
GASOLINE,4.5,New Britain,US,CT,897554,47,Volkswagen,CC,car,2013
GASOLINE,5,Bristol,US,CT,4126893,62,Nissan,Frontier,truck,2017
GASOLINE,5,East Hartford,US,CT,14353368,142,Lexus,RX 350,suv,2017
GASOLINE,4.83,New Britain,US,CT,9980356,127,Mercedes-Benz,C-Class,car,2014
HYBRID,5,Windsor,US,CT,1424132,42,Toyota,Prius,car,2015
GASOLINE,5,Farmington,US,CT,10452226,42,Mitsubishi,Outlander,suv,2020
GASOLINE,5,North Haven,US,CT,8712055,90,Toyota,Sienna,minivan,2017
GASOLINE,5,Farmington,US,CT,10452226,32,Ford,Fiesta,car,2018
GASOLINE,5,Cromwell,US,CT,1581963,99,Toyota,Sienna,minivan,2011
GASOLINE,5,Windsor,US,CT,1424132,36,Honda,Accord,car,2011
GASOLINE,4.91,Seattle,US,WA,2026318,39,Honda,Civic,car,2009
GASOLINE,4.95,Seattle,US,WA,2026318,34,Toyota,Corolla,car,2009
GASOLINE,5,Seattle,US,WA,2026318,39,Hyundai,Accent,car,2019
GASOLINE,4.95,Seattle,US,WA,2026318,39,Hyundai,Accent,car,2019
GASOLINE,4.69,Issaquah,US,WA,9364230,65,Mazda,CX-9,suv,2013
GASOLINE,4.84,Seattle,US,WA,2026318,24,Toyota,Yaris,car,2009
HYBRID,,Edmonds,US,WA,3965077,80,Toyota,Prius,car,2015
GASOLINE,4.65,Kent,US,WA,7001002,45,Ford,Fusion,car,2018
GASOLINE,4.58,Kent,US,WA,7001002,49,Honda,Odyssey,minivan,2007
GASOLINE,4.86,Kent,US,WA,7001002,45,Toyota,Sienna,minivan,2009
GASOLINE,5,Olympia,US,WA,6603880,48,Hyundai,Santa Fe,suv,2014
GASOLINE,4.7,Redmond,US,WA,1716468,34,Volkswagen,Jetta,car,2008
GASOLINE,5,Kirkland,US,WA,6379067,34,Ford,Focus,car,2014
HYBRID,4.65,Bothell,US,WA,7040600,28,Toyota,Prius,car,2010
GASOLINE,5,Bangor,US,ME,10872554,95,BMW,5 Series,car,2012
GASOLINE,5,Irondale,US,AL,6134418,74,BMW,3 Series,car,2016
GASOLINE,4.92,Irondale,US,AL,6134418,41,Chevrolet,Cruze,car,2019
HYBRID,5,Birmingham,US,AL,4282994,55,Ford,C-Max Hybrid,car,2017
GASOLINE,5,Hoover,US,AL,5631310,45,Honda,Civic,car,2015
GASOLINE,5,Irondale,US,AL,6134418,40,Chevrolet,Equinox,suv,2018
GASOLINE,,Oxford,US,AL,4996747,130,Honda,Odyssey,minivan,2019
HYBRID,,Oxford,US,AL,4996747,695,BMW,I8,car,2019
GASOLINE,4.75,Vestavia Hills,US,AL,14585,43,Lexus,RX 350,suv,2008
GASOLINE,5,Oxford,US,AL,4996747,46,Toyota,Corolla,car,2020
GASOLINE,5,Billings,US,MT,14512735,74,Volvo,XC60,suv,2010
GASOLINE,4.92,Nashville,US,TN,7326774,32,Chevrolet,Cruze,car,2017
GASOLINE,4.73,Nashville,US,TN,7326774,29,Chrysler,200,car,2013
GASOLINE,4.63,Nashville,US,TN,7326774,29,Chevrolet,Sonic,car,2013
GASOLINE,4.75,Nashville,US,TN,7326774,29,Nissan,Versa,car,2012
GASOLINE,4.95,Nashville,US,TN,311958,35,Toyota,Camry,car,2017
GASOLINE,4.69,Nashville,US,TN,7326774,40,Pontiac,Solstice,car,2007
GASOLINE,4.92,Nashville,US,TN,311958,49,BMW,3 Series,car,2015
GASOLINE,5,goodlettsville,US,TN,6642682,39,Hyundai,Tucson,suv,2016
GASOLINE,,Dickson,US,TN,14932786,67,Buick,Regal Sportback,car,2018
GASOLINE,5,goodlettsville,US,TN,6642682,54,Ram,1500,truck,2017
GASOLINE,,Nashville,US,TN,14523830,194,Land Rover,Range Rover,suv,2015
GASOLINE,4.88,Nashville,US,TN,9753934,69,Chevrolet,Camaro,car,2019
ELECTRIC,5,Brentwood,US,TN,624902,198,Tesla,Model S,car,2017
GASOLINE,5,La Vergne,US,TN,622296,59,Ford,Mustang,car,2018
ELECTRIC,4.97,Nashville,US,TN,1332517,109,Tesla,Model 3,car,2019
GASOLINE,5,Nashville,US,TN,9753934,69,Ford,Mustang,car,2018
GASOLINE,4.97,Nashville,US,TN,4011743,115,BMW,M3,car,2011
GASOLINE,5,Spring Hill,US,TN,15303357,36,Mazda,Mazda3,car,2019
ELECTRIC,4.88,Nashville,US,TN,7067155,172,Tesla,Model 3,car,2018
GASOLINE,4.92,Nashville,US,TN,9753934,79,Ford,Mustang,car,2018
GASOLINE,5,Brentwood,US,TN,1641245,94,Lexus,GX 460,suv,2018
GASOLINE,4.94,Brentwood,US,TN,1641245,90,BMW,X5,suv,2015
GASOLINE,5,Nashville,US,TN,15353030,55,Ford,Mustang,car,2019
GASOLINE,,Nashville,US,TN,5672289,79,BMW,2 Series,car,2016
ELECTRIC,4.96,Hendersonville,US,TN,2067771,153,Tesla,Model S,car,2017
GASOLINE,5,Murfreesboro,US,TN,10462634,59,Nissan,Quest,minivan,2016
ELECTRIC,5,Murfreesboro,US,TN,11286951,99,Tesla,Model 3,car,2018
GASOLINE,4.96,Nashville,US,TN,9753934,55,Chevrolet,Camaro,car,2014
ELECTRIC,5,Brentwood,US,TN,624902,154,Tesla,Model Y,suv,2020
GASOLINE,5,Nashville,US,TN,8572280,89,Ford,Explorer,suv,2013
GASOLINE,5,Nashville,US,TN,6928332,46,Toyota,Highlander,suv,2011
GASOLINE,4.99,Brentwood,US,TN,509511,52,Kia,Forte,car,2015
GASOLINE,5,Spring Hill,US,TN,4825416,89,Toyota,4Runner,suv,2010
GASOLINE,5,Nashville,US,TN,12173865,72,Chevrolet,Express,van,2015
GASOLINE,4.88,Nashville,US,TN,9753934,49,Volkswagen,Tiguan,suv,2016
GASOLINE,,Murfreesboro,US,TN,15680642,50,Jeep,Compass,suv,2020
GASOLINE,4.97,Brentwood,US,TN,495552,52,Chevrolet,Cruze,car,2014
GASOLINE,5,Brentwood,US,TN,4112200,215,Jaguar,F-TYPE,car,2018
GASOLINE,5,nashville,US,TN,2890671,80,BMW,3 Series,car,2016
DIESEL,,Nashville,US,TN,1037769,75,BMW,X5,suv,2012
GASOLINE,5,Mount Juliet,US,TN,1923733,56,Volkswagen,Golf GTI,car,2020
GASOLINE,5,Murfreesboro,US,TN,15291499,42,Nissan,Altima,car,2017
GASOLINE,5,Nashville,US,TN,8598643,99,Mercedes-Benz,GLC-Class,suv,2018
GASOLINE,,Nashville,US,TN,13653919,184,Cadillac,CT6,car,2016
GASOLINE,5,Nashville,US,TN,8802840,68,Chevrolet,Silverado 1500,truck,2019
GASOLINE,,Nashville,US,TN,1037769,75,BMW,3 Series,car,2015
GASOLINE,5,Brentwood,US,TN,3293037,119,Jeep,Wrangler JK,suv,2018
ELECTRIC,5,Nashville,US,TN,488430,140,Tesla,Model S,car,2015
GASOLINE,4.91,Nashville,US,TN,1646321,85,Audi,A4,car,2018
GASOLINE,,Nashville,US,TN,7588643,75,Audi,Q5,suv,2012
GASOLINE,5,Nashville,US,TN,1982296,43,Nissan,Maxima,car,2011
GASOLINE,5,Nashville,US,TN,8802840,65,Ford,Explorer,suv,2018
GASOLINE,,Nashville,US,TN,355284,69,BMW,3 Series,car,2011
GASOLINE,5,Nashville,US,TN,15671801,39,Nissan,Altima,car,2016
GASOLINE,5,La Vergne,US,TN,622296,35,Nissan,Sentra,car,2019
GASOLINE,4.95,Nashville,US,TN,7067155,52,Nissan,Altima,car,2013
GASOLINE,5,Nashville,US,TN,986957,65,Infiniti,Q50,car,2014
GASOLINE,5,Mount Juliet,US,TN,10351283,204,Polaris,Slingshot,car,2017
ELECTRIC,,Nashville,US,TN,4157605,60,BMW,i3,car,2017
GASOLINE,,Nolensville,US,TN,15794998,58,Nissan,Maxima,car,2017
GASOLINE,5,Nashville,US,TN,2389074,40,Hyundai,Elantra,car,2020
GASOLINE,,Murfreesboro,US,TN,15054143,70,Dodge,Challenger,car,2017
GASOLINE,5,Nashville,US,TN,3552703,111,Mazda,MX-5 Miata RF,car,2017
GASOLINE,5,Nashville,US,TN,5917679,99,Lexus,IS 250 C,car,2010
GASOLINE,5,Nashville,US,TN,15483437,750,Porsche,Cayman,car,2016
GASOLINE,5,Brentwood,US,TN,9753421,79,Jeep,Wrangler,suv,2011
GASOLINE,5,Nashville,US,TN,12173865,28,Chevrolet,Spark,car,2020
GASOLINE,4.96,Nashville,US,TN,12173865,30,Chevrolet,Spark,car,2020
GASOLINE,5,Nashville,US,TN,8802840,65,Nissan,Altima,car,2019
GASOLINE,5,Nashville,US,TN,8802840,64,Toyota,Camry,car,2019
GASOLINE,4.87,Nashville,US,TN,1311189,35,Toyota,Camry,car,2012
GASOLINE,,Brentwood,US,TN,241505,95,Ford,Explorer,suv,2018
GASOLINE,,White House,US,TN,7402919,55,Nissan,Sentra,car,2019
GASOLINE,4.75,Brentwood,US,TN,241505,70,BMW,3 Series,car,2017
GASOLINE,5,Nashville,US,TN,13262048,40,Honda,Civic,car,2016
GASOLINE,,Madisonville,US,KY,11156898,75,Ford,Explorer,suv,2016
GASOLINE,5,Murfreesboro,US,TN,11286951,32,Mazda,3,car,2011
GASOLINE,4.5,Clarksville,US,TN,13267358,60,Kia,Forte,car,2018
GASOLINE,4.93,Hendersonville,US,TN,9149566,39,Subaru,Impreza,car,2017
GASOLINE,5,Boise,US,ID,5750564,27,smart,fortwo,car,2012
GASOLINE,4.75,Boise,US,ID,10859695,26,FIAT,500,car,2013
GASOLINE,4.92,Meridian,US,ID,11453264,37,Kia,Optima,car,2019
GASOLINE,4.78,Meridian,US,ID,11453264,37,Kia,Optima,car,2019
GASOLINE,5,Boise,US,ID,9775326,175,Maserati,Ghibli,car,2016
GASOLINE,,Meridian,US,ID,11638725,65,Chevrolet,Camaro,car,2015
HYBRID,5,Caldwell,US,ID,15333428,34,Ford,Fusion,car,2014
GASOLINE,5,Boise,US,ID,116705,45,Dodge,Grand Caravan,minivan,2013
GASOLINE,5,Boise,US,ID,5411520,125,Audi,Q7,suv,2017
GASOLINE,5,Boise,US,ID,3128743,45,BMW,3 Series,car,2011
GASOLINE,5,Meridian,US,ID,12152885,99,Mercedes-Benz,E-Class,car,2017
GASOLINE,5,Boise,US,ID,11667592,30,Chevrolet,Cruze,car,2013
GASOLINE,5,Boise,US,ID,10896084,52,Volvo,S60,car,2015
GASOLINE,5,Meridian,US,ID,5026593,56,Chevrolet,Camaro,car,2010
GASOLINE,5,Meridian,US,ID,1020997,101,Alfa Romeo,Stelvio,suv,2018
GASOLINE,,Orem,US,UT,6193406,80,Toyota,4Runner,suv,2018
GASOLINE,5,Meridian,US,ID,5026593,82,Chevrolet,Silverado 1500,truck,2018
GASOLINE,5,Pocatello,US,ID,775682,129,Polaris,Slingshot,car,2016
GASOLINE,5,Boise,US,ID,2673946,31,Volkswagen,Jetta,car,2013
GASOLINE,4.91,Boise,US,ID,4209094,70,Jeep,Wrangler,suv,2015
GASOLINE,5,Boise,US,ID,2673946,34,Volkswagen,Jetta,car,2011
ELECTRIC,,Boise,US,ID,1336641,48,Chevrolet,Bolt EV,car,2019
DIESEL,5,Boise,US,ID,7155681,136,Mercedes-Benz,Sprinter,van,2015
GASOLINE,5,Meridian,US,ID,1000741,125,BMW,5 Series,car,2011
GASOLINE,4.67,Meridian,US,ID,1000741,39,Chevrolet,Malibu,car,2018
GASOLINE,4.86,Meridian,US,ID,1000741,38,Ford,Fusion,car,2015
GASOLINE,4.79,Boise,US,ID,4209094,25,Toyota,Yaris,car,2007
GASOLINE,4.87,Linthicum Heights,US,MD,6064921,44,Toyota,Yaris,car,2014
GASOLINE,4.87,Linthicum Heights,US,MD,6064921,52,Honda,Accord,car,2015
GASOLINE,4.97,Glen Burnie,US,MD,1569778,88,Ford,Mustang,car,2019
ELECTRIC,5,Ellicott City,US,MD,10466757,119,Tesla,Model S,car,2013
GASOLINE,5,Baltimore,US,MD,11810576,74,Volvo,XC60,suv,2019
GASOLINE,,Columbia,US,MD,15759976,54,Ford,Ranger,truck,2019
ELECTRIC,5,Ijamsville,US,MD,7153832,90,Tesla,Model 3,car,2018
GASOLINE,5,Baltimore,US,MD,1198055,110,BMW,X5,suv,2016
GASOLINE,5,Glen Burnie,US,MD,8929132,34,Volkswagen,Jetta,car,2020
ELECTRIC,4.75,Severn,US,MD,7352969,161,Tesla,Model 3,car,2018
ELECTRIC,5,Baltimore,US,MD,7015940,168,Tesla,Model 3,car,2019
DIESEL,5,Glen Burnie,US,MD,8929132,42,Volkswagen,Golf,car,2015
GASOLINE,5,Glen Burnie,US,MD,3037663,95,Jeep,Wrangler,suv,2018
GASOLINE,5,Baltimore,US,MD,2891250,70,Toyota,4Runner,suv,2020
DIESEL,,Pasadena,US,MD,8929132,63,Volkswagen,Touareg,suv,2012
GASOLINE,4.98,Elkridge,US,MD,6787135,45,Lexus,RX 350,suv,2017
GASOLINE,4.88,Milford Mill,US,MD,543986,93,Dodge,Challenger,car,2018
ELECTRIC,,Pasadena,US,MD,15803098,125,Tesla,Model 3,car,2018
GASOLINE,5,Baltimore,US,MD,575040,76,Ford,Mustang,car,2017
GASOLINE,5,Baltimore,US,MD,11198009,200,BMW,X5 M,suv,2016
GASOLINE,4.88,Baltimore,US,MD,15023488,35,Kia,Soul,car,2015
ELECTRIC,4.97,Baltimore,US,MD,1338963,139,Tesla,Model 3,car,2018
GASOLINE,5,Randallstown,US,MD,15244649,90,Mercedes-Benz,CLA-Class,car,2014
GASOLINE,5,Frederick,US,MD,7153832,65,Jeep,Grand Cherokee,suv,2018
GASOLINE,5,Baltimore,US,MD,9540759,42,Mazda,3,car,2016
GASOLINE,,Belcamp,US,MD,11406564,75,BMW,3 Series,car,2016
GASOLINE,5,Baltimore,US,MD,15146686,65,Mitsubishi,Outlander,suv,2018
HYBRID,4.97,Washington,US,DC,2282043,54,Toyota,Prius,car,2016
ELECTRIC,4.95,Fort Meade,US,MD,1459382,75,Tesla,Model 3,car,2020
DIESEL,5,Fort Meade,US,MD,10078940,60,Volkswagen,Passat,car,2014
,5,Reisterstown,US,MD,1822146,221,Land Rover,Range Rover Velar,suv,2019
GASOLINE,5,Pikesville,US,MD,14252503,44,Chevrolet,Impala,car,2018
DIESEL,5,Fort Meade,US,MD,10078940,60,Volkswagen,Jetta,car,2014
GASOLINE,4.9,Odenton,US,MD,10308457,46,Hyundai,Sonata,car,2016
GASOLINE,5,Baltimore,US,MD,3408997,83,BMW,3 Series Gran Turismo,car,2016
GASOLINE,5,Baltimore,US,MD,3408997,40,Hyundai,Sonata,car,2016
GASOLINE,5,Baltimore,US,MD,1338963,84,Chevrolet,Camaro,car,2017
GASOLINE,5,Randallstown,US,MD,1446154,150,Toyota,Highlander,suv,2015
GASOLINE,5,Reisterstown,US,MD,1822146,600,Mercedes-benz,AMG GT,car,2019
GASOLINE,4.93,Randallstown,US,MD,1446154,60,Chevrolet,Malibu,car,2017
GASOLINE,,beltsville,US,MD,9806299,80,Mercedes-Benz,E-Class,car,2012
GASOLINE,5,Frederick,US,MD,15671258,46,Toyota,RAV4,suv,2013
GASOLINE,5,Laurel,US,MD,2485411,45,Hyundai,Sonata,car,2015
GASOLINE,,Laurel,US,MD,2485411,39,Hyundai,Elantra GT,car,2014
GASOLINE,4.74,Catonsville,US,MD,624447,79,Honda,Odyssey,minivan,2005
GASOLINE,5,Pikesville,US,MD,12910433,37,Kia,Soul,car,2014
GASOLINE,4.9,Baltimore,US,MD,1338963,46,Honda,Odyssey,minivan,2008
GASOLINE,5,Baltimore,US,MD,1338963,44,Honda,Accord,car,2012
GASOLINE,4.89,Baltimore,US,MD,1338963,42,Acura,TSX,car,2009
GASOLINE,4.92,Baltimore,US,MD,1338963,42,Chevrolet,Cruze,car,2017
GASOLINE,4.84,Bowie,US,MD,493933,37,Toyota,Corolla,car,2017
GASOLINE,5,Towson,US,MD,3400212,55,Honda,CR-V,suv,2012
GASOLINE,5,District Heights,US,MD,9052334,40,Mazda,3,car,2018
HYBRID,,Gaithersburg,US,MD,2967895,53,Hyundai,Ioniq Plug-In Hybrid,car,2019
GASOLINE,4.76,Cockeysville,US,MD,5909229,34,Toyota,RAV4,suv,2010
GASOLINE,5,Towson,US,MD,3400212,41,Mazda,3,car,2012
GASOLINE,4.82,Catonsville,US,MD,624447,42,Nissan,Versa,car,2008
GASOLINE,4.82,Catonsville,US,MD,624447,42,Toyota,Yaris,car,2007
GASOLINE,4.81,Catonsville,US,MD,624447,39,Nissan,Altima,car,2006
GASOLINE,4.85,Catonsville,US,MD,624447,37,Toyota,Corolla,car,2007
GASOLINE,5,Columbia,US,SC,1097902,162,Land Rover,Range Rover Sport,suv,2016
GASOLINE,5,Cayce,US,SC,9923251,51,Toyota,Camry Solara,car,2008
ELECTRIC,4.79,Lexington,US,SC,76559,109,Tesla,Model 3,car,2018
GASOLINE,5,Columbia,US,SC,11350367,129,Mercedes-benz,C-Class,car,2019
ELECTRIC,5,Irmo,US,SC,4226617,150,Tesla,Model S,car,2014
GASOLINE,4.44,Columbia,US,SC,2580292,53,Volkswagen,CC,car,2014
GASOLINE,,Columbia,US,SC,15767158,50,Nissan,Maxima,car,2012
GASOLINE,5,Lexington,US,SC,76559,36,Honda,Accord,car,2014
GASOLINE,4.88,Chattanooga,US,TN,5252641,102,Chevrolet,Camaro,car,2018
ELECTRIC,5,Signal Mountain,US,TN,10447199,150,Tesla,Model 3,car,2019
GASOLINE,5,Chattanooga,US,TN,5252641,91,Jeep,Wrangler,suv,2018
GASOLINE,4.97,Chattanooga,US,TN,5252641,95,Jeep,Wrangler,suv,2016
GASOLINE,4.96,Chattanooga,US,TN,5252641,65,Infiniti,G37,car,2009
GASOLINE,5,Chattanooga,US,TN,5252641,85,Infiniti,G Sedan,car,2013
GASOLINE,,LaFayette,US,GA,9149244,254,Mercedes-Benz,G-Class,suv,2017
GASOLINE,5,Charleston,US,SC,960324,89,Ford,Mustang,car,2018
ELECTRIC,5,Charleston,US,SC,579281,55,Chevrolet,Bolt EV,car,2017
HYBRID,5,Summerville,US,SC,10820853,56,Ford,Fusion Hybrid,car,2018
GASOLINE,5,Summerville,US,SC,10820853,76,Toyota,4Runner,suv,2017
ELECTRIC,4.57,North Charleston,US,SC,1152983,174,Tesla,Model 3,car,2018
GASOLINE,5,North Charleston,US,SC,14231396,140,BMW,6 Series,car,2017
GASOLINE,5,Goose Creek,US,SC,15273799,58,Buick,Enclave,suv,2014
GASOLINE,4.9,Charleston,US,SC,14461982,31,Volkswagen,Jetta,car,2013
GASOLINE,4.92,Mount Pleasant,US,SC,2774515,98,Land Rover,Range Rover Evoque,suv,2015
GASOLINE,5,Mount Pleasant,US,SC,2774515,75,Mercedes-Benz,C-Class,car,2016
